link,Oferta od,Kategoria,Generacja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Spalanie W Mieście,Typ nadwozia,Liczba drzwi,Liczba miejsc,Kolor,Kraj pochodzenia,Zarejestrowany w Polsce,Bezwypadkowy,Stan,Cena
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FfF3F.html,Osoby prywatnej,Osobowe,II (1983-1992),1991,417397,1595.0,Benzyna,70.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,3.0,5.0,Biały,Niemcy,Nie,Tak,Używane,3000
https://www.otomoto.pl/oferta/volkswagen-golf-1-9-tdi-105-km-bkc1wlascicielbogato-wyposazonyzobacz-opisz-niemiec-ID6FixuY.html,Firmy,Osobowe,V (2003-2009),2004,208000,1896.0,Diesel,105.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Granatowy,Niemcy,Nie,Tak,Używane,15900
https://www.otomoto.pl/oferta/volkswagen-golf-pierwszy-wlasciciel-pl-zadbane-1-6-sr-ID6Fgw53.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,279500,1595.0,Benzyna,100.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,5100
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vi-1-6-102-km-comfortline-opony-zimowe-ID6FfIbH.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,190450,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Srebrny,Inne,Tak,Tak,Używane,25000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-mpi-102km-ID6F9b3a.html,Osoby prywatnej,Osobowe,VI (2008-2013),2010,206500,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kombi,5.0,5.0,Srebrny,Inne,Nie,Tak,Używane,27500
https://www.otomoto.pl/oferta/volkswagen-golf-kredyt-gwarancja-serwisowany-w-aso-led-ksenony-ID6F4pgo.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,119500,1984.0,Benzyna,230.0,Manualna,Na przednie koła,7.8,Kompakt,5.0,5.0,Biały,Inne,Nie,Tak,Używane,71900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-4-1-9-tdi-ID6FjVZY.html,Osoby prywatnej,Osobowe,IV (1997-2006),2003,256249,1896.0,Diesel,100.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Srebrny,Inne,Tak,Tak,Używane,8500
https://www.otomoto.pl/oferta/volkswagen-golf-golf-kombi-2015-polski-salon-zadbany-1-4tsi-automat-ID6ED7BG.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,197000,1395.0,Benzyna,125.0,Automatyczna,Na przednie koła,6.0,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,43050
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vi-1-4-tsi-niski-przebieg-super-stan-ID6FguY9.html,Osoby prywatnej,Osobowe,VI (2008-2013),2008,116399,1390.0,Benzyna,160.0,Manualna,Na przednie koła,8.4,Kombi,5.0,5.0,Niebieski,Inne,Tak,Tak,Używane,24499
https://www.otomoto.pl/oferta/volkswagen-golf-2018-2019-1-6-tdi-kombi-led-android-krajowy-bezwypadkowy-fv23-ID6FguVw.html,Osoby prywatnej,Osobowe,VII (2012-2020),2018,119000,1598.0,Diesel,115.0,Manualna,Na przednie koła,4.0,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,51990
https://www.otomoto.pl/oferta/volkswagen-golf-highline-1-6tdi-89300-km-ID6F9EHF.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,89000,1598.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Srebrny,Inne,Nie,Tak,Używane,35900
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-2-0tdi-gtd-184ps-biala-perla-doinwestowany-ID6FgWOd.html,Osoby prywatnej,Osobowe,VI (2008-2013),2015,217000,1968.0,Diesel,184.0,Automatyczna,Na przednie koła,5.0,Kompakt,5.0,5.0,Biały,Niemcy,Nie,Tak,Używane,66900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vi-nawigacja-ID6ESlee.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,180197,1197.0,Benzyna,85.0,Manualna,Na przednie koła,7.1,Kompakt,5.0,5.0,Niebieski,Niemcy,Nie,Tak,Używane,25900
https://www.otomoto.pl/oferta/volkswagen-golf-stan-perfekcyjny-gwint-naglosnienie-aktywny-wydech-zamiana-ID6FfWIE.html,Firmy,Osobowe,IV (1997-2006),2002,219170,3189.0,Benzyna,241.0,Manualna,Na przednie koła,16.0,Kompakt,3.0,5.0,Czarny,Inne,Tak,Tak,Używane,52500
https://www.otomoto.pl/oferta/volkswagen-golf-v-gti-5-2-0-200km-skory-alufelgi-ID6FffJH.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,259205,1984.0,Benzyna,200.0,Manualna,Na przednie koła,11.0,Kompakt,3.0,5.0,Czarny,Inne,Tak,Tak,Używane,20000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6mpi-102km-oryginal-tylko-211tkm-piekny-gwarancja-15miesiecy-ID6FivEc.html,Firmy,Osobowe,V (2003-2009),2007,211000,1595.0,Benzyna,102.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,17900
https://www.otomoto.pl/oferta/volkswagen-golf-1-0-tsi-dsg-led-serwis-1wl-salon-polska-f-vat-23-gwarancja-ID6FguwW.html,Firmy,Osobowe,VII (2012-2020),2018,208000,999.0,Benzyna,110.0,Automatyczna,Na przednie koła,5.0,Kompakt,5.0,5.0,Inny kolor,Polska,Tak,Tak,Używane,52900
https://www.otomoto.pl/oferta/volkswagen-golf-klima-dwustrefowa-2-komplety-kol-podgrzewane-fotele-tempomat-ID6F6PpS.html,Osoby prywatnej,Osobowe,V (2003-2009),2009,236000,1896.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Inny kolor,Niemcy,Tak,Tak,Używane,15500
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-7-1-4-tsi-122km-bi-xenon-doswietlanie-zakretow-led-dziene-ID6FjWk7.html,Osoby prywatnej,Osobowe,VII (2012-2020),2013,111500,1395.0,Benzyna,122.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Niebieski,Inne,Tak,Tak,Używane,58500
https://www.otomoto.pl/oferta/volkswagen-golf-tdi-184km-gtd-pakiet-drogowy-plus-dynaudio-discover-pro-fv23-ID6F2jdr.html,Firmy,Osobowe,VII (2012-2020),2018,134737,1968.0,Diesel,184.0,Automatyczna,Na przednie koła,5.3,Kombi,5.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,109900
https://www.otomoto.pl/oferta/volkswagen-golf-pierwszy-wlasciciel-salon-polska-zadbane-pewne-auto-ID6F4yLA.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,219000,1395.0,Benzyna,125.0,Manualna,Na przednie koła,6.8,Kompakt,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,55900
https://www.otomoto.pl/oferta/volkswagen-golf-stan-idealny-serwis-aso-ID6FjW5G.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,200000,1968.0,Diesel,150.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,44900
https://www.otomoto.pl/oferta/volkswagen-golf-navigacja-kamera-pdc-krajowy-super-stan-ID6FjWbM.html,Firmy,Osobowe,VI (2008-2013),2011,192000,1598.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,23900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-7-2-0-tdi-dsg-ID6FjW66.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,215000,1968.0,Diesel,150.0,Automatyczna,Na przednie koła,7.0,Kombi,5.0,5.0,Srebrny,Niemcy,Tak,Tak,Używane,42000
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-kombi-1-6-tdi-90km-trendline-business-2016r-ID6EPAD9.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,206100,1598.0,Diesel,90.0,Manualna,Na przednie koła,4.0,Kombi,5.0,5.0,Czarny,Inne,Nie,Tak,Używane,40590
https://www.otomoto.pl/oferta/volkswagen-golf-navi-klimatronic-bixenon-led-parktronic-serwisowany-bezwyp-gwarancja-ID6FgUKP.html,Firmy,Osobowe,VI (2008-2013),2011,234000,1598.0,Diesel,105.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Niebieski,Niemcy,Tak,Tak,Używane,24999
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-mpi-1-4-mpi-80-ps-140-000-km-bezwypadkowy-ID6EIDk1.html,Osoby prywatnej,Osobowe,VI (2008-2013),2012,140000,1390.0,Benzyna,80.0,Manualna,Na przednie koła,8.0,Kompakt,5.0,5.0,Niebieski,Niemcy,Nie,Tak,Używane,29999
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-bluemotion-ID6Fhksx.html,Firmy,Osobowe,VII (2012-2020),2019,88000,1498.0,Benzyna,130.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Szary,Polska,Nie,Tak,Używane,69900
https://www.otomoto.pl/oferta/volkswagen-golf-gtd-184ps-webasto-alu-18-nawigacja-full-led-panorama-ID6EWTga.html,Firmy,Osobowe,VII (2012-2020),2015,114000,1968.0,Diesel,184.0,Manualna,Na przednie koła,5.5,Kompakt,5.0,5.0,Szary,Niemcy,Tak,Tak,Używane,76700
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vii-1-6-tdi-bluemotion-technology-ID6FgUB2.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,234000,1598.0,Diesel,105.0,Manualna,Na przednie koła,4.9,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,34500
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-benzyna-102km-mpi-full-serwis-edition-wersja-z-niemiec-ID6FdF6k.html,Firmy,Osobowe,V (2003-2009),2009,188650,1595.0,Benzyna,102.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Srebrny,Niemcy,Tak,Tak,Używane,22500
https://www.otomoto.pl/oferta/volkswagen-golf-goal-klimatronic-gwarancja-2006r-ID6FjUkn.html,Firmy,Osobowe,V (2003-2009),2006,234000,1390.0,Benzyna,75.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Niebieski,Niemcy,Tak,Tak,Używane,15700
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-1-6-tdi-bluemotion-2015-stan-bdb-niski-przebieg-ID6FgtYJ.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,141050,1598.0,Diesel,110.0,Manualna,Na przednie koła,4.6,Kombi,5.0,5.0,Błękitny,Polska,Tak,Tak,Używane,44900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-vii-ID6E5B2X.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,215000,1598.0,Diesel,105.0,Manualna,Na przednie koła,4.6,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,35300
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-vii-1-4-benzyna-automat-niski-przebieg-51-500-zl-ID6F8D0q.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,111300,1395.0,Benzyna,122.0,Automatyczna,Na przednie koła,6.0,Kompakt,5.0,5.0,Czarny,Polska,Nie,Tak,Używane,60885
https://www.otomoto.pl/oferta/volkswagen-golf-1-6tdi-110km-comfortline-salon-polska-1-wlas-serwis-aso-bezwypadk-ID6F7bnR.html,Firmy,Osobowe,,2016,181653,1598.0,Diesel,110.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Beżowy,Inne,Tak,Tak,Używane,45900
https://www.otomoto.pl/oferta/volkswagen-golf-gtd-2-0tdi-184kmlift-2017ralu-19top-stanserwis-aso-vw-ID6F5jBH.html,Osoby prywatnej,Osobowe,VII (2012-2020),2017,186000,1968.0,Diesel,184.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,,Biały,Niemcy,Nie,Tak,Używane,86900
https://www.otomoto.pl/oferta/volkswagen-golf-r-line-navi-pl-2x-climatronic-alu-bluetooth-2x-parktronic-kamera-ID6FgtUc.html,Firmy,Osobowe,VII (2012-2020),2015,216000,1598.0,Diesel,110.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Szary,Niemcy,Tak,Tak,Używane,49999
https://www.otomoto.pl/oferta/volkswagen-golf-tanie-wozidelko-do-jazdy-ID6FjTOS.html,Osoby prywatnej,Osobowe,IV (1997-2006),2002,290000,1896.0,Diesel,130.0,Manualna,Na przednie koła,7.0,Kompakt,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,8000
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FjTGm.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,291000,1896.0,Diesel,110.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Zielony,Inne,Tak,Tak,Używane,4700
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-122km-kombi-alu-climatronic-salonowy-gwarancja-ID6EY9lo.html,Firmy,Osobowe,V (2003-2009),2011,180000,1390.0,Benzyna,122.0,Manualna,Na przednie koła,8.3,Kombi,5.0,5.0,Brązowy,Polska,Tak,Tak,Używane,28990
https://www.otomoto.pl/oferta/volkswagen-golf-golf-kombi-2-0-ID6EVq5P.html,Osoby prywatnej,Osobowe,VII (2012-2020),2014,224500,1968.0,Diesel,150.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,38000
https://www.otomoto.pl/oferta/volkswagen-golf-golf-1-6tdi-comfortline-acc-kamera-parkpilot-bezwypadek-salon-1-wlasc-ID6Fiw8I.html,Osoby prywatnej,Osobowe,VII (2012-2020),2019,69500,1598.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Granatowy,Polska,Tak,Tak,Używane,66798
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-bmt-125km-comfortline-salon-serwis-polska-vat23-ID6EcYTy.html,Firmy,Osobowe,VII (2012-2020),2016,101568,1395.0,Benzyna,125.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Czerwony,Polska,Tak,Tak,Używane,62000
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-tsi-122km-czujniki-klima-alu-isofix-ID6FicHE.html,Firmy,Osobowe,VI (2008-2013),2008,221119,1398.0,Benzyna,122.0,Automatyczna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,24400
https://www.otomoto.pl/oferta/volkswagen-golf-1-2-tsi-105km-czujniki-klima-isofix-multifunkcja-ID6FicHT.html,Firmy,Osobowe,VII (2012-2020),2013,221807,1197.0,Benzyna,110.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,38000
https://www.otomoto.pl/oferta/volkswagen-golf-1-2-tsi-85km-czujniki-klima-alu-isofix-bt-usb-ID6Fhjyi.html,Firmy,Osobowe,VII (2012-2020),2015,134383,1197.0,Benzyna,86.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Srebrny,Inne,Tak,Tak,Używane,45000
https://www.otomoto.pl/oferta/volkswagen-golf-salon-polska-bardzo-dobry-stan-techniczny-bez-wkladu-finansowego-ID6ETnpH.html,Osoby prywatnej,Osobowe,VII (2012-2020),2016,171980,1598.0,Diesel,110.0,Manualna,Na przednie koła,4.5,Kompakt,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,51900
https://www.otomoto.pl/oferta/volkswagen-golf-hatchback-2-0-tdi-scr-150-km-dsg-united-gwarancja-2026-jak-nowy-ID6EHiSi.html,Firmy,Osobowe,VIII (2020-),2021,23870,1968.0,Diesel,150.0,Automatyczna,Na przednie koła,5.2,Kompakt,5.0,5.0,Szary,Polska,Tak,Tak,Używane,144999
https://www.otomoto.pl/oferta/volkswagen-golf-1-0tsi-110km-life-digital-cockpit-pakiet-business-keyless-access-ID6EZG0M.html,Firmy,Osobowe,VIII (2020-),2020,76200,999.0,Benzyna,110.0,Manualna,Na przednie koła,7.190939597315435,Kombi,5.0,5.0,Biały,Polska,Tak,Tak,Używane,102900
https://www.otomoto.pl/oferta/volkswagen-golf-f-vat-gwarancja-salon-polska-czujniki-parkowania-alu-kombi-ID6EJ9ij.html,Firmy,Osobowe,VII (2012-2020),2018,130000,1600.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,56900
https://www.otomoto.pl/oferta/volkswagen-golf-f-vat-gwarancja-salon-polska-comfortline-automat-dsg-i-wlasciciel-alu-ID6EHQS6.html,Firmy,Osobowe,VII (2012-2020),2018,124000,1600.0,Diesel,115.0,Automatyczna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,69900
https://www.otomoto.pl/oferta/volkswagen-golf-carat-1-8-kat-szwajcar-unikat-ID6F4V4V.html,Osoby prywatnej,Osobowe,II (1983-1992),1985,149000,1781.0,Benzyna,90.0,Manualna,Na przednie koła,11.0,Kompakt,5.0,5.0,Zielony,Inne,Tak,Tak,Używane,28800
https://www.otomoto.pl/oferta/volkswagen-golf-ID6FjTdV.html,Osoby prywatnej,Osobowe,V (2003-2009),2007,195500,1896.0,Diesel,105.0,Manualna,Na przednie koła,6.0,Kombi,5.0,5.0,Szary,Niemcy,Nie,Tak,Używane,20500
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tdi-zarejestrowany-automatlopatki-androidauto-wifi-ergoactiv-ID6EFTQI.html,Firmy,Osobowe,VII (2012-2020),2017,184000,1968.0,Diesel,150.0,Automatyczna,Na przednie koła,5.1,Kombi,5.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,67900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-9-tdi-ID6FgUcz.html,Osoby prywatnej,Osobowe,V (2003-2009),2004,228000,1896.0,Diesel,105.0,Manualna,Na przednie koła,6.0,Kompakt,3.0,5.0,Czarny,Inne,Nie,Tak,Używane,11850
https://www.otomoto.pl/oferta/volkswagen-golf-dsgklimatronikczujniki-parkowaniaklimatyzowany-schoweknavi-ID6ENT60.html,Firmy,Osobowe,VII (2012-2020),2015,103941,1197.0,Benzyna,110.0,Automatyczna,Na przednie koła,5.0,Kompakt,5.0,5.0,Biały,Inne,Tak,Tak,Używane,54900
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-105-km-salon-polska-manual-grzane-fotele-ID6FjT5c.html,Firmy,Osobowe,VII (2012-2020),2012,240831,1598.0,Diesel,105.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,25900
https://www.otomoto.pl/oferta/volkswagen-golf-wersja-trendline-1-0-tsi-110km-salon-polska-ID6EXERF.html,Firmy,Osobowe,VII (2012-2020),2018,107000,999.0,Benzyna,110.0,Manualna,Na przednie koła,5.9,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,61900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-16v-mpi-klima-alu-elektryka-serwis-stan-bdb-gwarancja-ID6EQJ7L.html,Firmy,Osobowe,VI (2008-2013),2010,196000,1390.0,Benzyna,80.0,Manualna,Na przednie koła,8.0,Kompakt,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,25990
https://www.otomoto.pl/oferta/volkswagen-golf-mpi-climatronic-szyber-pdc-serwis-bezwypadkowa-dla-wymagajacych-ID6Fiuk8.html,Firmy,Osobowe,VI (2008-2013),2009,136000,1390.0,Benzyna,80.0,Manualna,Na przednie koła,8.0,Kompakt,5.0,5.0,Szary,Niemcy,Nie,Tak,Używane,29999
https://www.otomoto.pl/oferta/volkswagen-golf-1-4mpi-80kmklimaalufelgi-kola-zimazadbanyserwisowany-ID6FfhXh.html,Osoby prywatnej,Osobowe,VI (2008-2013),2009,178000,1390.0,Benzyna,80.0,Manualna,Na przednie koła,8.0,Kompakt,3.0,5.0,Czerwony,Niemcy,Nie,Tak,Używane,19900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-etsi-130-km-life-dsg-ID6DNkQl.html,Firmy,Osobowe,VIII (2020-),2022,1,1498.0,Benzyna,130.0,Automatyczna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Czarny,Inne,Nie,Tak,Nowe,123000
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-1-6-tdi-pierwszy-wlasciciel-ID6FdQKD.html,Osoby prywatnej,Osobowe,VII (2012-2020),2020,60000,1598.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Beżowy,Polska,Tak,Tak,Używane,64800
https://www.otomoto.pl/oferta/volkswagen-golf-2-0tsi-245km-dsg-performance-dcc-salon-polska-ID6Fcsu1.html,Firmy,Osobowe,VII (2012-2020),2018,88758,1984.0,Benzyna,245.0,Automatyczna,Na przednie koła,6.21623931623932,Kompakt,5.0,5.0,Biały,Polska,Tak,Tak,Używane,106900
https://www.otomoto.pl/oferta/volkswagen-golf-volkswagen-golf-1-6-115-km-highline-tempomat-alu-salon-pl-ID6Fhiic.html,Firmy,Osobowe,VII (2012-2020),2019,149900,1600.0,Diesel,115.0,Manualna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,59900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5-tsi-130-km-highline-salon-polska-1-wlasciciel-ID6FjSAJ.html,Firmy,Osobowe,VII (2012-2020),2019,38066,1498.0,Benzyna,130.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Szary,Polska,Tak,Tak,Używane,82900
https://www.otomoto.pl/oferta/volkswagen-golf-vw-golf-v-1-4-16v-goal-ID6F8LDI.html,Osoby prywatnej,Osobowe,V (2003-2009),2006,168800,1390.0,Benzyna,75.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Pomarańczowy,Niemcy,Tak,Tak,Używane,15000
https://www.otomoto.pl/oferta/volkswagen-golf-115-koni-oryginal-lakier-ladny-stan-1wl-salon-pl-fv23-we670tt-ID6F0kqU.html,Firmy,Osobowe,VII (2012-2020),2018,129000,1598.0,Diesel,115.0,Manualna,Na przednie koła,4.6,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,59900
https://www.otomoto.pl/oferta/volkswagen-golf-ID6Fgsxz.html,Osoby prywatnej,Osobowe,VI (2008-2013),2011,247000,1598.0,Diesel,105.0,Manualna,Na przednie koła,6.0,Kompakt,5.0,5.0,Srebrny,Niemcy,Tak,Tak,Używane,24500
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-125ps-szyberdach-alufelgi-serwisowany-1-wlasciciel-ID6FitRG.html,Firmy,Osobowe,VII (2012-2020),2015,170081,1395.0,Benzyna,125.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,5.0,5.0,Niebieski,Niemcy,Nie,Tak,Używane,49900
https://www.otomoto.pl/oferta/volkswagen-golf-zadbany-panorama-alu-hak-klimatronik-grz-fotele-ID6FgsEc.html,Firmy,Osobowe,V (2003-2009),2008,216000,1968.0,Diesel,140.0,Manualna,Na przednie koła,7.0,Kombi,5.0,5.0,Niebieski,Niemcy,Nie,Tak,Używane,20900
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-benzyna-klima-alu-16-opony-wielosez-ladnie-utrzymany-ID6FjSaK.html,Firmy,Osobowe,VI (2008-2013),2009,243711,1390.0,Benzyna,80.0,Manualna,Na przednie koła,8.0,Kompakt,3.0,5.0,Czarny,Niemcy,Tak,Tak,Używane,23000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-115-km-highline-dsg-jak-nowy-full-led-temp-salon-pl-ID6FjSio.html,Firmy,Osobowe,VII (2012-2020),2018,94000,1598.0,Diesel,115.0,Automatyczna,Na przednie koła,6.164663461538455,Kompakt,5.0,5.0,Szary,Polska,Tak,Tak,Używane,61900
https://www.otomoto.pl/oferta/volkswagen-golf-1-5tsi-150-km-dsg-1wlasciciel-aso-krajowy-bezwypadkowy-ID6Fbiok.html,Firmy,Osobowe,VII (2012-2020),2019,152000,1498.0,Benzyna,150.0,Automatyczna,Na przednie koła,6.928000000000002,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,68900
https://www.otomoto.pl/oferta/volkswagen-golf-variant-comfortline-pelny-serwis-i-wlas-f-a-vat-12-m-cy-gwar-ID6FgstB.html,Firmy,Osobowe,VII (2012-2020),2017,118800,1400.0,Benzyna,125.0,Manualna,Na przednie koła,7.190939597315435,Kombi,5.0,5.0,Czarny,Polska,Tak,Tak,Używane,66600
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-tdi-115km-comfortline-salon-pl-fv23-po4ln64-ID6F722m.html,Firmy,Osobowe,VII (2012-2020),2019,179575,1598.0,Diesel,115.0,Automatyczna,Na przednie koła,6.164663461538455,Kombi,5.0,5.0,Szary,Polska,Tak,Tak,Używane,70000
https://www.otomoto.pl/oferta/volkswagen-golf-1-6-102kmbezwypadkowyserwisowany2kpl-kolstan-idealny-ID6FdsZJ.html,Firmy,Osobowe,VI (2008-2013),2009,200000,1595.0,Benzyna,102.0,Manualna,Na przednie koła,9.0,Kompakt,5.0,5.0,Czarny,Inne,Tak,Tak,Używane,27999
https://www.otomoto.pl/oferta/volkswagen-golf-1-0-86-km-comfortline-fv23-autoryzowany-salon-marki-nissan-ID6FjS0e.html,Firmy,Osobowe,VII (2012-2020),2018,34000,999.0,Benzyna,86.0,Manualna,Na przednie koła,5.0,Kompakt,5.0,5.0,Srebrny,Polska,Tak,Tak,Używane,71500
https://www.otomoto.pl/oferta/volkswagen-golf-sliczny-vw-golf-2-0-tdi-150km-polski-salon-garazowany-bezwypadkowy-ID6Fhh1z.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,245410,1968.0,Diesel,150.0,Manualna,Na przednie koła,5.0,Kombi,5.0,5.0,Biały,Polska,Tak,Tak,Używane,43900
https://www.otomoto.pl/oferta/volkswagen-golf-fl-variant-1-6-tdi-bmt-90-km-trendline-business-salon-polska-ID6EAjqu.html,Firmy,Osobowe,VII (2012-2020),2017,100600,1598.0,Diesel,90.0,Manualna,Na przednie koła,4.0,Kombi,5.0,5.0,Biały,Polska,Tak,Tak,Używane,59999
https://www.otomoto.pl/oferta/volkswagen-golf-golf-vii-gti-performance-polska-ID6FjQRL.html,Osoby prywatnej,Osobowe,VII (2012-2020),2015,78000,1984.0,Benzyna,230.0,Automatyczna,Na przednie koła,8.0,Kompakt,5.0,5.0,Biały,Inne,Tak,Tak,Używane,90000
https://www.otomoto.pl/oferta/volkswagen-golf-z-niemiec-klima-doinwestowany-190-000km-super-stan-ID6FgT9f.html,Osoby prywatnej,Osobowe,IV (1997-2006),2000,194000,1390.0,Benzyna,75.0,Manualna,Na przednie koła,7.0,Kompakt,3.0,5.0,Srebrny,Niemcy,Nie,Tak,Używane,5999
https://www.otomoto.pl/oferta/volkswagen-golf-1-4-benzyna-klimatyzacja-automatyczna-ID6FdB2K.html,Osoby prywatnej,Osobowe,IV (1997-2006),1999,241620,1390.0,Benzyna,75.0,Manualna,Na przednie koła,7.190939597315435,Kompakt,3.0,5.0,Srebrny,Niemcy,Nie,Tak,Używane,5900
